,country,year,own_account,location_type,phone_access,household_size,respondent_age,gender,head_relation,marital_status,education_level,job_type
17640,Tanzania,2017,No,Rural,Yes,1.0,31.0,Female,Head of Household,Divorced/Seperated,Primary education,Remittance Dependent
17641,Tanzania,2017,No,Urban,No,2.0,31.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
17642,Tanzania,2017,No,Urban,Yes,2.0,31.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
17643,Tanzania,2017,No,Urban,Yes,2.0,21.0,Male,Parent,Divorced/Seperated,Tertiary education,Formally employed Private
17644,Tanzania,2017,No,Urban,No,3.0,18.0,Female,Other relative,Divorced/Seperated,Tertiary education,Remittance Dependent
17646,Tanzania,2017,No,Urban,No,3.0,52.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17647,Tanzania,2017,No,Rural,No,1.0,40.0,Female,Head of Household,Widowed,No formal education,Self employed
17648,Tanzania,2017,No,Urban,No,3.0,45.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
17649,Tanzania,2017,Yes,Urban,Yes,1.0,50.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
17650,Tanzania,2017,No,Urban,No,1.0,16.0,Female,Parent,Divorced/Seperated,Secondary education,Self employed
17652,Tanzania,2017,No,Urban,No,1.0,60.0,Female,Head of Household,Widowed,Primary education,Self employed
17653,Tanzania,2017,Yes,Urban,Yes,2.0,35.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private
17654,Tanzania,2017,No,Urban,Yes,1.0,39.0,Female,Spouse,Single/Never Married,No formal education,Self employed
17655,Tanzania,2017,No,Rural,Yes,1.0,32.0,Male,Head of Household,Divorced/Seperated,Tertiary education,Informally employed
17657,Tanzania,2017,No,Rural,No,1.0,30.0,Female,Spouse,Single/Never Married,Primary education,No Income
17658,Tanzania,2017,No,Rural,Yes,1.0,26.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
17659,Tanzania,2017,No,Urban,Yes,1.0,32.0,Female,Spouse,Single/Never Married,Primary education,Self employed
17661,Tanzania,2017,No,Urban,Yes,2.0,60.0,Female,Spouse,Single/Never Married,No formal education,Informally employed
17662,Tanzania,2017,No,Urban,Yes,6.0,24.0,Male,Parent,Single/Never Married,Primary education,Self employed
17663,Tanzania,2017,Yes,Urban,Yes,1.0,68.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
17664,Tanzania,2017,No,Urban,No,1.0,25.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17674,Tanzania,2017,No,Rural,No,2.0,70.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
17676,Tanzania,2017,No,Urban,No,2.0,22.0,Female,Spouse,Single/Never Married,No formal education,Remittance Dependent
17677,Tanzania,2017,No,Rural,Yes,2.0,67.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
17680,Tanzania,2017,No,Rural,Yes,3.0,43.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
17682,Tanzania,2017,No,Urban,No,4.0,48.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17684,Tanzania,2017,Yes,Rural,Yes,1.0,38.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
17685,Tanzania,2017,No,Rural,Yes,1.0,23.0,Female,Head of Household,Married/Living together,Tertiary education,Self employed
17686,Tanzania,2017,No,Rural,Yes,2.0,50.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17687,Tanzania,2017,No,Urban,No,1.0,23.0,Female,Spouse,Single/Never Married,Secondary education,Remittance Dependent
17688,Tanzania,2017,No,Rural,Yes,2.0,29.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
17689,Tanzania,2017,No,Urban,Yes,5.0,63.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
17690,Tanzania,2017,No,Urban,Yes,1.0,35.0,Female,Head of Household,Widowed,Primary education,Self employed
17692,Tanzania,2017,No,Urban,Yes,1.0,18.0,Female,Parent,Divorced/Seperated,Primary education,No Income
17693,Tanzania,2017,Yes,Rural,Yes,1.0,30.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
17694,Tanzania,2017,No,Urban,No,1.0,35.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
17695,Tanzania,2017,No,Urban,Yes,1.0,70.0,Female,Head of Household,Widowed,No formal education,Government Dependent
17696,Tanzania,2017,No,Rural,Yes,2.0,40.0,Female,Other relative,Married/Living together,Primary education,Remittance Dependent
17697,Tanzania,2017,No,Urban,No,1.0,25.0,Female,Spouse,Single/Never Married,Tertiary education,Self employed
17698,Tanzania,2017,No,Rural,No,9.0,47.0,Male,Other relative,Married/Living together,Primary education,Self employed
17699,Tanzania,2017,No,Urban,Yes,2.0,65.0,Female,Spouse,Single/Never Married,Primary education,Self employed
17700,Tanzania,2017,No,Rural,No,1.0,65.0,Female,Head of Household,Single/Never Married,No formal education,Self employed
17703,Tanzania,2017,No,Rural,Yes,1.0,26.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
17704,Tanzania,2017,No,Rural,Yes,2.0,36.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
17705,Tanzania,2017,No,Urban,No,3.0,35.0,Female,Spouse,Single/Never Married,Primary education,Self employed
17707,Tanzania,2017,Yes,Urban,Yes,1.0,29.0,Female,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private
17708,Tanzania,2017,Yes,Rural,Yes,1.0,28.0,Female,Head of Household,Married/Living together,Tertiary education,Formally employed Private
17710,Tanzania,2017,No,Urban,Yes,2.0,24.0,Male,Head of Household,Single/Never Married,Secondary education,Formally employed Private
17711,Tanzania,2017,No,Rural,Yes,1.0,28.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17712,Tanzania,2017,No,Urban,No,2.0,18.0,Female,Spouse,Single/Never Married,No formal education,Informally employed
17714,Tanzania,2017,No,Urban,Yes,1.0,38.0,Female,Head of Household,Single/Never Married,Primary education,Remittance Dependent
17715,Tanzania,2017,No,Urban,No,1.0,30.0,Female,Spouse,Single/Never Married,No formal education,Self employed
17717,Tanzania,2017,Yes,Urban,Yes,2.0,25.0,Male,Head of Household,Single/Never Married,Tertiary education,Self employed
17718,Tanzania,2017,No,Urban,Yes,2.0,60.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17719,Tanzania,2017,No,Rural,Yes,2.0,46.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
17721,Tanzania,2017,No,Urban,Yes,1.0,21.0,Female,Parent,Divorced/Seperated,Tertiary education,Self employed
17723,Tanzania,2017,No,Rural,Yes,2.0,25.0,Female,Spouse,Single/Never Married,Tertiary education,Self employed
17724,Tanzania,2017,No,Urban,Yes,8.0,33.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17725,Tanzania,2017,No,Urban,No,3.0,16.0,Female,Other relative,Divorced/Seperated,Primary education,No Income
17726,Tanzania,2017,No,Urban,No,2.0,57.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17727,Tanzania,2017,No,Rural,Yes,3.0,51.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17728,Tanzania,2017,No,Urban,No,1.0,38.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
17729,Tanzania,2017,No,Rural,Yes,2.0,35.0,Male,Head of Household,Single/Never Married,Tertiary education,Self employed
17730,Tanzania,2017,Yes,Rural,Yes,1.0,57.0,Female,Head of Household,Widowed,Primary education,Formally employed Private
17732,Tanzania,2017,No,Urban,Yes,3.0,31.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
17733,Tanzania,2017,Yes,Rural,Yes,2.0,32.0,Female,Head of Household,Widowed,Tertiary education,Formally employed Private
17734,Tanzania,2017,No,Urban,Yes,2.0,24.0,Female,Spouse,Single/Never Married,No formal education,Informally employed
17735,Tanzania,2017,No,Urban,Yes,2.0,18.0,Male,Child,Divorced/Seperated,Tertiary education,Informally employed
17736,Tanzania,2017,No,Urban,Yes,1.0,26.0,Male,Head of Household,Married/Living together,Primary education,Self employed
17739,Tanzania,2017,No,Rural,Yes,2.0,28.0,Female,Spouse,Single/Never Married,Secondary education,Informally employed
17740,Tanzania,2017,Yes,Rural,Yes,1.0,45.0,Male,Head of Household,Single/Never Married,Tertiary education,Informally employed
17741,Tanzania,2017,No,Urban,Yes,1.0,43.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17742,Tanzania,2017,No,Urban,Yes,2.0,34.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
17743,Tanzania,2017,No,Urban,No,1.0,72.0,Female,Head of Household,Widowed,No formal education,Informally employed
17745,Tanzania,2017,No,Rural,Yes,1.0,21.0,Female,Other non-relatives,Divorced/Seperated,Tertiary education,No Income
17746,Tanzania,2017,No,Urban,No,1.0,55.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17747,Tanzania,2017,No,Urban,No,1.0,60.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
17748,Tanzania,2017,No,Urban,No,2.0,39.0,Female,Spouse,Single/Never Married,Primary education,No Income
17749,Tanzania,2017,No,Urban,No,3.0,65.0,Male,Head of Household,Widowed,Primary education,Self employed
17750,Tanzania,2017,No,Urban,No,3.0,41.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
17751,Tanzania,2017,No,Rural,No,2.0,26.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
17752,Tanzania,2017,Yes,Rural,Yes,1.0,47.0,Female,Head of Household,Widowed,Primary education,Self employed
17754,Tanzania,2017,No,Urban,No,2.0,84.0,Male,Head of Household,Single/Never Married,Primary education,Remittance Dependent
17755,Tanzania,2017,Yes,Rural,Yes,2.0,48.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17758,Tanzania,2017,No,Urban,Yes,2.0,17.0,Female,Parent,Divorced/Seperated,Primary education,Informally employed
17759,Tanzania,2017,No,Rural,Yes,0.0,75.0,Male,Head of Household,Single/Never Married,No formal education,Remittance Dependent
17760,Tanzania,2017,No,Urban,Yes,1.0,35.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17761,Tanzania,2017,Yes,Urban,Yes,2.0,49.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17762,Tanzania,2017,No,Urban,Yes,2.0,25.0,Female,Parent,Married/Living together,Primary education,Informally employed
17763,Tanzania,2017,Yes,Urban,Yes,2.0,30.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
17764,Tanzania,2017,No,Urban,Yes,2.0,56.0,Male,Head of Household,Single/Never Married,No formal education,Informally employed
17765,Tanzania,2017,No,Urban,No,3.0,18.0,Male,Parent,Divorced/Seperated,Primary education,Informally employed
17768,Tanzania,2017,No,Urban,Yes,2.0,44.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17770,Tanzania,2017,No,Urban,No,2.0,43.0,Female,Spouse,Single/Never Married,Primary education,Self employed
17771,Tanzania,2017,No,Rural,Yes,1.0,23.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
17772,Tanzania,2017,No,Urban,No,1.0,27.0,Female,Head of Household,Married/Living together,No formal education,Self employed
17775,Tanzania,2017,No,Urban,Yes,1.0,28.0,Male,Head of Household,Divorced/Seperated,No formal education,Informally employed
17778,Tanzania,2017,No,Urban,Yes,1.0,86.0,Female,Head of Household,Widowed,Primary education,Self employed
17780,Tanzania,2017,No,Urban,Yes,1.0,32.0,Female,Parent,Divorced/Seperated,Primary education,Informally employed
17781,Tanzania,2017,No,Rural,Yes,3.0,19.0,Female,Parent,Divorced/Seperated,Tertiary education,No Income
17782,Tanzania,2017,No,Urban,Yes,1.0,24.0,Female,Spouse,Single/Never Married,Tertiary education,Self employed
17783,Tanzania,2017,No,Urban,No,2.0,19.0,Male,Head of Household,Single/Never Married,No formal education,Informally employed
17784,Tanzania,2017,Yes,Urban,Yes,2.0,27.0,Female,Spouse,Single/Never Married,Vocational/Specialised training,Formally employed Private
17785,Tanzania,2017,No,Urban,Yes,1.0,56.0,Female,Head of Household,Widowed,No formal education,Government Dependent
17786,Tanzania,2017,No,Urban,No,1.0,30.0,Male,Head of Household,Widowed,Primary education,Informally employed
17790,Tanzania,2017,Yes,Rural,Yes,2.0,43.0,Female,Spouse,Single/Never Married,Primary education,Formally employed Private
17791,Tanzania,2017,Yes,Urban,Yes,1.0,38.0,Male,Head of Household,Divorced/Seperated,Vocational/Specialised training,Formally employed Private
17792,Tanzania,2017,No,Rural,Yes,1.0,66.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
17794,Tanzania,2017,No,Urban,No,2.0,31.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17795,Tanzania,2017,No,Rural,No,1.0,39.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
17797,Tanzania,2017,No,Rural,No,1.0,22.0,Male,Other relative,Divorced/Seperated,Primary education,Self employed
17798,Tanzania,2017,No,Urban,No,1.0,65.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17800,Tanzania,2017,No,Rural,Yes,2.0,33.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
17801,Tanzania,2017,No,Urban,No,2.0,31.0,Female,Spouse,Single/Never Married,Secondary education,Informally employed
17802,Tanzania,2017,No,Urban,No,2.0,39.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
17803,Tanzania,2017,No,Urban,Yes,3.0,24.0,Male,Other relative,Single/Never Married,Secondary education,Self employed
17804,Tanzania,2017,No,Urban,Yes,1.0,48.0,Female,Spouse,Single/Never Married,Primary education,Self employed
17807,Tanzania,2017,No,Urban,Yes,1.0,25.0,Male,Head of Household,Married/Living together,Primary education,Self employed
17808,Tanzania,2017,No,Urban,No,2.0,21.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17809,Tanzania,2017,No,Urban,No,2.0,17.0,Female,Other relative,Divorced/Seperated,Secondary education,Remittance Dependent
17811,Tanzania,2017,No,Urban,No,2.0,21.0,Female,Spouse,Single/Never Married,No formal education,Remittance Dependent
17812,Tanzania,2017,No,Urban,No,7.0,18.0,Female,Parent,Single/Never Married,Primary education,Self employed
17814,Tanzania,2017,No,Urban,Yes,2.0,64.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17815,Tanzania,2017,No,Rural,Yes,1.0,29.0,Female,Spouse,Single/Never Married,Tertiary education,Informally employed
17816,Tanzania,2017,No,Urban,No,1.0,63.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17817,Tanzania,2017,No,Urban,No,2.0,33.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
17818,Tanzania,2017,Yes,Rural,Yes,2.0,32.0,Female,Spouse,Single/Never Married,Primary education,Self employed
17819,Tanzania,2017,No,Urban,Yes,1.0,42.0,Female,Spouse,Single/Never Married,Primary education,No Income
17820,Tanzania,2017,No,Rural,No,2.0,59.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
17821,Tanzania,2017,No,Urban,No,4.0,45.0,Male,Spouse,Single/Never Married,No formal education,Informally employed
17822,Tanzania,2017,No,Rural,Yes,3.0,21.0,Female,Parent,Divorced/Seperated,Primary education,Self employed
17823,Tanzania,2017,Yes,Urban,Yes,1.0,38.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
17828,Tanzania,2017,No,Urban,No,2.0,75.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
17829,Tanzania,2017,No,Urban,No,2.0,49.0,Female,Head of Household,Widowed,Primary education,Informally employed
17831,Tanzania,2017,No,Urban,No,3.0,43.0,Female,Spouse,Single/Never Married,No formal education,Informally employed
17832,Tanzania,2017,No,Rural,Yes,1.0,25.0,Female,Child,Single/Never Married,Tertiary education,Remittance Dependent
17834,Tanzania,2017,No,Urban,No,1.0,26.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
17835,Tanzania,2017,No,Rural,Yes,2.0,20.0,Male,Parent,Divorced/Seperated,Primary education,Remittance Dependent
17836,Tanzania,2017,No,Urban,Yes,2.0,33.0,Female,Spouse,Single/Never Married,Tertiary education,Informally employed
17838,Tanzania,2017,No,Rural,Yes,2.0,35.0,Female,Spouse,Single/Never Married,No formal education,Self employed
17839,Tanzania,2017,No,Urban,Yes,1.0,42.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
